component,attribute,P_attr,P_attr_given_comp,ER
1,router_out_entropy_high,0.5,0.009837962962962963,0.019675925925925927
1,top_scale_margin_high,0.5,0.4382595486111111,0.8765190972222222
1,router_in_norm_high,0.5,0.016927083333333332,0.033854166666666664
2,layer_low,0.3333333333333333,0.0016276041666666667,0.004882812500000001
2,layer_mid,0.3333333333333333,0.49341724537037035,1.4802517361111112
2,layer_high,0.3333333333333333,0.5049551504629629,1.5148654513888888
2,pos_0-512,0.13773871527777778,0.1625434027777778,1.180085079565149
2,pos_512-1024,0.12747395833333333,0.12919560185185186,1.0135058449665193
2,pos_1024-2048,0.23448350694444445,0.22963686342592593,0.9793305568409687
2,pos_2048-4096,0.5003038194444445,0.4786241319444444,0.9566669558428038
2,role_question,0.017361111111111112,0.028211805555555556,1.625
2,role_evidence,0.19600694444444444,0.19079137731481483,0.9733909064068498
2,role_answer_near,0.014670138888888889,0.013310185185185185,0.9072978303747534
2,role_title_special,0.03567708333333333,0.02293113425925926,0.6427412814274128
2,role_irrelevant,0.7362847222222222,0.7447554976851852,1.0115047551678065
2,selfmass_base_high,0.5,0.5334201388888888,1.0668402777777777
2,entropy_base_high,0.5,0.5218460648148148,1.0436921296296295
2,prefix_mass_base_high,0.5,0.677734375,1.35546875
2,far_mass_base_high,0.5,0.5714337384259259,1.1428674768518519
2,topk_mass_base_high,0.49999819155092595,0.4546440972222222,0.9092914832591263
2,base_logit_margin_high,0.5,0.3812572337962963,0.7625144675925926
2,WavMass_high,0.5,0.7839988425925926,1.5679976851851851
2,router_out_entropy_high,0.5,0.7797309027777778,1.5594618055555556
2,top_scale_margin_high,0.5,0.9561270254629629,1.9122540509259258
2,router_in_norm_high,0.5,0.8804253472222222,1.7608506944444444
3,layer_low,0.3333333333333333,0.019169560185185185,0.05750868055555556
3,layer_mid,0.3333333333333333,0.8915292245370371,2.6745876736111116
3,layer_high,0.3333333333333333,0.08930121527777778,0.26790364583333337
3,pos_0-512,0.13773871527777778,0.12633825231481483,0.9172312378551547
3,pos_512-1024,0.12747395833333333,0.12348090277777778,0.968675519237317
3,pos_1024-2048,0.23448350694444445,0.23976417824074073,1.0225204380687953
3,pos_2048-4096,0.5003038194444445,0.5104166666666666,1.0202134119892425
3,role_question,0.017361111111111112,0.009765625,0.5625
3,role_evidence,0.19600694444444444,0.19288917824074073,0.9840935931502804
3,role_answer_near,0.014670138888888889,0.014033564814814815,0.9566074950690335
3,role_title_special,0.03567708333333333,0.03117766203703704,0.8738848337388484
3,role_irrelevant,0.7362847222222222,0.7521339699074074,1.0215259765778513
3,selfmass_base_high,0.5,0.40625,0.8125
3,entropy_base_high,0.5,0.5701678240740741,1.1403356481481481
3,prefix_mass_base_high,0.5,0.4672309027777778,0.9344618055555556
3,far_mass_base_high,0.5,0.4520399305555556,0.9040798611111112
3,topk_mass_base_high,0.49999819155092595,0.46296296296296297,0.9259292749178056
3,base_logit_margin_high,0.5,0.3656322337962963,0.7312644675925926
3,WavMass_high,0.5,0.7044270833333334,1.4088541666666667
3,router_out_entropy_high,0.5,0.6965060763888888,1.3930121527777777
3,top_scale_margin_high,0.5,0.5821035879629629,1.1642071759259258
3,router_in_norm_high,0.5,0.4380787037037037,0.8761574074074074
