component,attribute,P_attr,P_attr_given_comp,ER
2,prefix_mass_base_high,0.5,0.6454354745370371,1.2908709490740742
2,far_mass_base_high,0.5,0.5601490162037037,1.1202980324074074
2,topk_mass_base_high,0.49999819155092595,0.44111689814814814,0.8822369872576217
2,base_logit_margin_high,0.5,0.37156394675925924,0.7431278935185185
2,WavMass_high,0.5,0.8034577546296297,1.6069155092592593
2,router_out_entropy_high,0.5,0.7997685185185185,1.599537037037037
2,top_scale_margin_high,0.5,0.9614438657407407,1.9228877314814814
2,router_in_norm_high,0.5,0.8378544560185185,1.675708912037037
3,layer_low,0.3333333333333333,0.10337094907407407,0.3101128472222222
3,layer_mid,0.3333333333333333,0.6887297453703703,2.066189236111111
3,layer_high,0.3333333333333333,0.20789930555555555,0.6236979166666667
3,pos_0-512,0.13773871527777778,0.1492332175925926,1.08345149939604
3,pos_512-1024,0.12747395833333333,0.1264105902777778,0.991658154579503
3,pos_1024-2048,0.23448350694444445,0.22782841435185186,0.9716180780502854
3,pos_2048-4096,0.5003038194444445,0.4965277777777778,0.9924525028194673
3,role_question,0.017361111111111112,0.019856770833333332,1.1437499999999998
3,role_evidence,0.19600694444444444,0.1955295138888889,0.9975642161204606
3,role_answer_near,0.014670138888888889,0.013201678240740741,0.8999013806706114
3,role_title_special,0.03567708333333333,0.026077835648148147,0.730940794809408
3,role_irrelevant,0.7362847222222222,0.7453342013888888,1.0122907333176137
3,selfmass_base_high,0.5,0.3757957175925926,0.7515914351851852
3,entropy_base_high,0.5,0.5415943287037037,1.0831886574074074
3,prefix_mass_base_high,0.5,0.4612991898148148,0.9225983796296297
3,far_mass_base_high,0.5,0.43507667824074076,0.8701533564814815
3,topk_mass_base_high,0.49999819155092595,0.4932725694444444,0.9865487071350807
3,base_logit_margin_high,0.5,0.38306568287037035,0.7661313657407407
3,WavMass_high,0.5,0.5574001736111112,1.1148003472222223
3,router_out_entropy_high,0.5,0.5537471064814815,1.107494212962963
3,top_scale_margin_high,0.5,0.8190827546296297,1.6381655092592593
3,router_in_norm_high,0.5,0.42270688657407407,0.8454137731481481
4,layer_low,0.3333333333333333,0.048647280092592594,0.1459418402777778
4,layer_mid,0.3333333333333333,0.3673683449074074,1.1021050347222223
4,layer_high,0.3333333333333333,0.583984375,1.751953125
4,pos_0-512,0.13773871527777778,0.16062644675925927,1.1661677432907935
4,pos_512-1024,0.12747395833333333,0.1482566550925926,1.1630348428101236
4,pos_1024-2048,0.23448350694444445,0.23629195601851852,1.0077124787906833
4,pos_2048-4096,0.5003038194444445,0.45482494212962965,0.9090974812758451
4,role_question,0.017361111111111112,0.013491030092592593,0.7770833333333333
4,role_evidence,0.19600694444444444,0.2041015625,1.0412976085031
4,role_answer_near,0.014670138888888889,0.01642071759259259,1.1193293885601576
4,role_title_special,0.03567708333333333,0.04365596064814815,1.2236415247364152
4,role_irrelevant,0.7362847222222222,0.7223307291666666,0.9810481018627683
4,selfmass_base_high,0.5,0.4576099537037037,0.9152199074074074
4,entropy_base_high,0.5,0.5446325231481481,1.0892650462962963
4,prefix_mass_base_high,0.5,0.7130714699074074,1.4261429398148149
4,far_mass_base_high,0.5,0.5634042245370371,1.1268084490740742
4,topk_mass_base_high,0.49999819155092595,0.4384765625,0.876956296861606
4,base_logit_margin_high,0.5,0.34751157407407407,0.6950231481481481
4,WavMass_high,0.5,0.6228660300925926,1.2457320601851851
4,router_out_entropy_high,0.5,0.6148726851851852,1.2297453703703705
4,top_scale_margin_high,0.5,0.36704282407407407,0.7340856481481481
4,router_in_norm_high,0.5,0.7418981481481481,1.4837962962962963
5,layer_low,0.3333333333333333,0.4893663194444444,1.4680989583333333
5,layer_mid,0.3333333333333333,0.1103515625,0.3310546875
5,layer_high,0.3333333333333333,0.4002821180555556,1.2008463541666667
5,pos_0-512,0.13773871527777778,0.14265046296296297,1.0356598918124047
5,pos_512-1024,0.12747395833333333,0.12333622685185185,0.9675405742821472
5,pos_1024-2048,0.23448350694444445,0.2338324652777778,0.9972235076353541
5,pos_2048-4096,0.5003038194444445,0.5001808449074074,0.9997542002833927
5,role_question,0.017361111111111112,0.022786458333333332,1.3124999999999998
5,role_evidence,0.19600694444444444,0.19795283564814814,1.0099276645999409
5,role_answer_near,0.014670138888888889,0.01804832175925926,1.2302761341222879
5,role_title_special,0.03567708333333333,0.04325810185185185,1.2124898621248987
5,role_irrelevant,0.7362847222222222,0.7179542824074074,0.9751041421048495
5,selfmass_base_high,0.5,0.5546875,1.109375
5,entropy_base_high,0.5,0.4841941550925926,0.9683883101851852
5,prefix_mass_base_high,0.5,0.5090060763888888,1.0180121527777777
5,far_mass_base_high,0.5,0.5238353587962963,1.0476707175925926
5,topk_mass_base_high,0.49999819155092595,0.5124782986111112,1.0249603043992492
5,base_logit_margin_high,0.5,0.5294415509259259,1.0588831018518519
5,WavMass_high,0.5,0.4491102430555556,0.8982204861111112
5,router_out_entropy_high,0.5,0.44936342592592593,0.8987268518518519
5,top_scale_margin_high,0.5,0.34913917824074076,0.6982783564814815
5,router_in_norm_high,0.5,0.4595269097222222,0.9190538194444444
6,layer_low,0.3333333333333333,0.5990668402777778,1.7972005208333335
6,layer_mid,0.3333333333333333,0.3617621527777778,1.0852864583333335
6,layer_high,0.3333333333333333,0.03917100694444445,0.11751302083333334
6,pos_0-512,0.13773871527777778,0.11071325231481481,0.8037918176566357
6,pos_512-1024,0.12747395833333333,0.10695167824074074,0.8390080581091818
6,pos_1024-2048,0.23448350694444445,0.2310474537037037,0.9853462902977016
6,pos_2048-4096,0.5003038194444445,0.5512876157407407,1.10190567074405
6,role_question,0.017361111111111112,0.017144097222222224,0.9875
6,role_evidence,0.19600694444444444,0.19835069444444445,1.0119574844995571
6,role_answer_near,0.014670138888888889,0.013093171296296295,0.8925049309664693
6,role_title_special,0.03567708333333333,0.022858796296296297,0.6407137064071371
6,role_irrelevant,0.7362847222222222,0.7485532407407407,1.0166627367759176
6,selfmass_base_high,0.5,0.5355902777777778,1.0711805555555556
6,entropy_base_high,0.5,0.576171875,1.15234375
6,prefix_mass_base_high,0.5,0.25690827546296297,0.5138165509259259
6,far_mass_base_high,0.5,0.43681278935185186,0.8736255787037037
6,topk_mass_base_high,0.49999819155092595,0.42476851851851855,0.8495401097370867
6,base_logit_margin_high,0.5,0.6365379050925926,1.2730758101851851
6,WavMass_high,0.5,0.2872178819444444,0.5744357638888888
6,router_out_entropy_high,0.5,0.2826244212962963,0.5652488425925926
6,top_scale_margin_high,0.5,0.49113859953703703,0.9822771990740741
6,router_in_norm_high,0.5,0.23115596064814814,0.4623119212962963
7,layer_low,0.3333333333333333,0.8418330439814815,2.5254991319444446
7,layer_mid,0.3333333333333333,0.07946325231481481,0.23838975694444445
7,layer_high,0.3333333333333333,0.0787037037037037,0.23611111111111113
7,pos_0-512,0.13773871527777778,0.12821903935185186,0.9308859828790504
7,pos_512-1024,0.12747395833333333,0.12235966435185185,0.959879695834752
7,pos_1024-2048,0.23448350694444445,0.23354311342592593,0.9959895110288447
7,pos_2048-4096,0.5003038194444445,0.5158781828703703,1.0311298111679823
7,role_question,0.017361111111111112,0.014250578703703705,0.8208333333333333
7,role_evidence,0.19600694444444444,0.1996166087962963,1.0184160023619724
7,role_answer_near,0.014670138888888889,0.017939814814814815,1.222879684418146
7,role_title_special,0.03567708333333333,0.06163194444444445,1.7274939172749393
7,role_irrelevant,0.7362847222222222,0.7065610532407407,0.9596301972805156
7,selfmass_base_high,0.5,0.5367115162037037,1.0734230324074074
7,entropy_base_high,0.5,0.4115668402777778,0.8231336805555556
7,prefix_mass_base_high,0.5,0.1988208912037037,0.3976417824074074
7,far_mass_base_high,0.5,0.27510127314814814,0.5502025462962963
7,topk_mass_base_high,0.49999819155092595,0.5998625578703703,1.1997294550399848
7,base_logit_margin_high,0.5,0.8006004050925926,1.6012008101851851
7,WavMass_high,0.5,0.0966796875,0.193359375
7,router_out_entropy_high,0.5,0.0964626736111111,0.1929253472222222
7,top_scale_margin_high,0.5,0.5506004050925926,1.1012008101851851
7,router_in_norm_high,0.5,0.12152777777777778,0.24305555555555555
