model_tag,seed,seq_len,layer,n_layers,K,qbin,qbin_lo,qbin_hi,null_usage,scale0_usage,scale1_usage,scale2_usage
medium,42,4096,14,24,3,7,3584,4096,0.15455549955368042,0.4799897074699402,0.41668105125427246,0.38025227189064026
medium,42,4096,15,24,3,0,0,512,0.3984664976596832,0.31967151165008545,0.3775511085987091,0.1793537139892578
medium,42,4096,15,24,3,1,512,1024,0.3876687288284302,0.32232025265693665,0.3924218714237213,0.15990041196346283
medium,42,4096,15,24,3,2,1024,1536,0.3745385408401489,0.3335970640182495,0.40188583731651306,0.16220521926879883
medium,42,4096,15,24,3,3,1536,2048,0.36535748839378357,0.33343613147735596,0.4110724925994873,0.16275900602340698
medium,42,4096,15,24,3,4,2048,2560,0.3544975519180298,0.34169718623161316,0.42125198245048523,0.16594423353672028
medium,42,4096,15,24,3,5,2560,3072,0.3535366356372833,0.34556207060813904,0.4245300590991974,0.1669911891222
medium,42,4096,15,24,3,6,3072,3584,0.35247036814689636,0.34655362367630005,0.42480096220970154,0.1666397899389267
medium,42,4096,15,24,3,7,3584,4096,0.3454178273677826,0.3464986979961395,0.4302219748497009,0.16915155947208405
medium,42,4096,16,24,3,0,0,512,0.2709285616874695,0.3565710783004761,0.2985621988773346,0.3716046214103699
medium,42,4096,16,24,3,1,512,1024,0.2903853952884674,0.3179355263710022,0.2857324182987213,0.35323935747146606
medium,42,4096,16,24,3,2,1024,1536,0.2902871370315552,0.31398025155067444,0.28689253330230713,0.3356533348560333
medium,42,4096,16,24,3,3,1536,2048,0.29515793919563293,0.303244948387146,0.28768905997276306,0.3247339725494385
medium,42,4096,16,24,3,4,2048,2560,0.29207825660705566,0.301216721534729,0.29397910833358765,0.31916409730911255
medium,42,4096,16,24,3,5,2560,3072,0.28801289200782776,0.2953921854496002,0.29557836055755615,0.3112363815307617
medium,42,4096,16,24,3,6,3072,3584,0.29292306303977966,0.2922056317329407,0.29232943058013916,0.3062443435192108
medium,42,4096,16,24,3,7,3584,4096,0.29011568427085876,0.29241105914115906,0.29870137572288513,0.3014928996562958
medium,42,4096,17,24,3,0,0,512,0.3475656807422638,0.3213256895542145,0.35606494545936584,0.20514337718486786
medium,42,4096,17,24,3,1,512,1024,0.3582468032836914,0.3611443042755127,0.3368602991104126,0.1828201413154602
medium,42,4096,17,24,3,2,1024,1536,0.3762702941894531,0.36241257190704346,0.3230036199092865,0.17432615160942078
medium,42,4096,17,24,3,3,1536,2048,0.3917989730834961,0.3609867990016937,0.3117178976535797,0.16790664196014404
medium,42,4096,17,24,3,4,2048,2560,0.39327189326286316,0.3702344596385956,0.302932471036911,0.1652187556028366
medium,42,4096,17,24,3,5,2560,3072,0.3997865915298462,0.3710257411003113,0.29490235447883606,0.16396687924861908
medium,42,4096,17,24,3,6,3072,3584,0.4024447500705719,0.3741385340690613,0.2919667363166809,0.1655060350894928
medium,42,4096,17,24,3,7,3584,4096,0.41483309864997864,0.37159061431884766,0.2788335978984833,0.16216912865638733
medium,42,4096,18,24,3,0,0,512,0.2279958873987198,0.4079878628253937,0.2769237458705902,0.3239694833755493
medium,42,4096,18,24,3,1,512,1024,0.20636814832687378,0.4141494035720825,0.29624679684638977,0.34776753187179565
medium,42,4096,18,24,3,2,1024,1536,0.2008066028356552,0.4237198531627655,0.30021771788597107,0.35714438557624817
medium,42,4096,18,24,3,3,1536,2048,0.19665029644966125,0.434161901473999,0.3082755208015442,0.3725467324256897
medium,42,4096,18,24,3,4,2048,2560,0.18898934125900269,0.44359803199768066,0.32056567072868347,0.37889862060546875
medium,42,4096,18,24,3,5,2560,3072,0.18687984347343445,0.4516439437866211,0.32737693190574646,0.3859773576259613
medium,42,4096,18,24,3,6,3072,3584,0.18719026446342468,0.45630866289138794,0.3319041430950165,0.3868098855018616
medium,42,4096,18,24,3,7,3584,4096,0.18648098409175873,0.4549313187599182,0.33305707573890686,0.3923247456550598
medium,42,4096,19,24,3,0,0,512,0.24344493448734283,0.4477370083332062,0.34178295731544495,0.2915550768375397
medium,42,4096,19,24,3,1,512,1024,0.27127549052238464,0.43798378109931946,0.3532222807407379,0.2796756625175476
medium,42,4096,19,24,3,2,1024,1536,0.2789570689201355,0.4356561005115509,0.35764703154563904,0.2737637758255005
medium,42,4096,19,24,3,3,1536,2048,0.28177985548973083,0.4290536940097809,0.3588751554489136,0.2613060772418976
medium,42,4096,19,24,3,4,2048,2560,0.2894217371940613,0.42537662386894226,0.35796841979026794,0.25048696994781494
medium,42,4096,19,24,3,5,2560,3072,0.2896880507469177,0.42273804545402527,0.36424827575683594,0.24971936643123627
medium,42,4096,19,24,3,6,3072,3584,0.29064637422561646,0.423528254032135,0.3662572205066681,0.24073000252246857
medium,42,4096,19,24,3,7,3584,4096,0.2893218696117401,0.4241691827774048,0.3696754574775696,0.237322598695755
medium,42,4096,20,24,3,0,0,512,0.14936824142932892,0.4546763300895691,0.46184930205345154,0.3969123065471649
medium,42,4096,20,24,3,1,512,1024,0.1394689381122589,0.46110305190086365,0.4717220664024353,0.4011082351207733
medium,42,4096,20,24,3,2,1024,1536,0.13674594461917877,0.46517059206962585,0.4747261106967926,0.4072866141796112
medium,42,4096,20,24,3,3,1536,2048,0.13545244932174683,0.4659080505371094,0.4782405495643616,0.4190537631511688
medium,42,4096,20,24,3,4,2048,2560,0.13454964756965637,0.47054943442344666,0.482645183801651,0.42506369948387146
medium,42,4096,20,24,3,5,2560,3072,0.13426251709461212,0.4738234281539917,0.483621209859848,0.42886462807655334
medium,42,4096,20,24,3,6,3072,3584,0.13354678452014923,0.4759954810142517,0.4812549650669098,0.4314970076084137
medium,42,4096,20,24,3,7,3584,4096,0.13333198428153992,0.47650015354156494,0.48338624835014343,0.4362896680831909
medium,42,4096,21,24,3,0,0,512,0.2524349093437195,0.4695563018321991,0.2637386620044708,0.2827104926109314
medium,42,4096,21,24,3,1,512,1024,0.22786256670951843,0.4787277281284332,0.2626226544380188,0.3041377663612366
medium,42,4096,21,24,3,2,1024,1536,0.21961013972759247,0.4842597246170044,0.26069051027297974,0.31056004762649536
medium,42,4096,21,24,3,3,1536,2048,0.21008530259132385,0.49536406993865967,0.2674294114112854,0.31386318802833557
medium,42,4096,21,24,3,4,2048,2560,0.20965896546840668,0.4968019127845764,0.267132043838501,0.3147549033164978
medium,42,4096,21,24,3,5,2560,3072,0.20975308120250702,0.4977571964263916,0.2706376016139984,0.313953161239624
medium,42,4096,21,24,3,6,3072,3584,0.20528441667556763,0.5018834471702576,0.2717733681201935,0.31424054503440857
medium,42,4096,21,24,3,7,3584,4096,0.20416726171970367,0.5095590949058533,0.2736442983150482,0.31540778279304504
medium,42,4096,22,24,3,0,0,512,0.18407052755355835,0.4706283211708069,0.3205517530441284,0.38005295395851135
medium,42,4096,22,24,3,1,512,1024,0.1747959554195404,0.5020898580551147,0.33068475127220154,0.39830684661865234
medium,42,4096,22,24,3,2,1024,1536,0.16999107599258423,0.5059728026390076,0.3383312523365021,0.410157710313797
medium,42,4096,22,24,3,3,1536,2048,0.1662711352109909,0.5100816488265991,0.3458033800125122,0.4093948304653168
medium,42,4096,22,24,3,4,2048,2560,0.1641276776790619,0.5106765031814575,0.34689703583717346,0.41374194622039795
medium,42,4096,22,24,3,5,2560,3072,0.16366127133369446,0.5132735371589661,0.34838545322418213,0.4090614318847656
medium,42,4096,22,24,3,6,3072,3584,0.16212306916713715,0.5131346583366394,0.3504312038421631,0.4075794219970703
medium,42,4096,22,24,3,7,3584,4096,0.16106313467025757,0.5132603645324707,0.35582274198532104,0.41469606757164
medium,42,4096,23,24,3,0,0,512,0.4821018874645233,0.3939189910888672,0.3316843509674072,0.33008110523223877
medium,42,4096,23,24,3,1,512,1024,0.48288577795028687,0.406376451253891,0.33952388167381287,0.3276037275791168
medium,42,4096,23,24,3,2,1024,1536,0.4803954064846039,0.415538489818573,0.34142762422561646,0.3249106705188751
medium,42,4096,23,24,3,3,1536,2048,0.475849449634552,0.4232324957847595,0.3455694317817688,0.3239489495754242
medium,42,4096,23,24,3,4,2048,2560,0.4812997579574585,0.422312468290329,0.34098920226097107,0.31846535205841064
medium,42,4096,23,24,3,5,2560,3072,0.48502761125564575,0.4208448529243469,0.3383833169937134,0.31498539447784424
medium,42,4096,23,24,3,6,3072,3584,0.4819527864456177,0.42390698194503784,0.3387612998485565,0.31785765290260315
medium,42,4096,23,24,3,7,3584,4096,0.48323386907577515,0.42430877685546875,0.3399360179901123,0.3158232867717743
